Date;Tournament;MatchId;SeriesId;Patch;GameNumber;SummonnerName;XPD@15;GD@15;Deaths;KP%;WardPlaced;WardKilled;Damage/Min;JungleProximity;topLanePresence;midLanePresence;botLanePresence;jungleAllyTopPresence;jungleAllyBotPresence;jungleEnemyTopPresence;jungleEnemyBotPresence;riverBotPresence;riverTopPresence
2024-01-28;LEC - Winter 2024 (Regular Season: Regular Season);111560983140247852|game1;2618457;14.1.553.2414;1;G2 Mikyx;-874;-97;2;0.7142857142857143;16;9;150.13787233741564;0.2783132530120482;0.0;0.02530120481927711;0.3240963855421687;0.01927710843373494;0.0927710843373494;0.010843373493975903;0.09036144578313253;0.06506024096385542;0.051807228915662654
2024-01-28;LEC - Winter 2024 (Regular Season: Regular Season);111560983140247862|game1;2618458;14.1.553.2414;1;KC Targamas;55;-59;1;0.25;24;7;183.28688101542463;0.10120481927710843;0.02530120481927711;0.0024096385542168677;0.5831325301204819;0.007228915662650603;0.08072289156626505;0.024096385542168676;0.03132530120481928;0.02289156626506024;0.018072289156626505
2024-01-28;LEC - Winter 2024 (Regular Season: Regular Season);111560983140247862|game1;2618458;14.1.553.2414;1;SK Doss;55;-59;2;0.3333333333333333;18;2;140.29307116678666;0.08795180722891566;0.007228915662650603;0.0;0.6024096385542169;0.02289156626506024;0.02891566265060241;0.010843373493975903;0.016867469879518072;0.01927710843373494;0.01927710843373494
2024-01-28;LEC - Winter 2024 (Regular Season: Regular Season);111560983140182288|game1;2618459;14.1.553.2414;1;RGE Zoelys;160;377;0;0.75;12;4;163.5324171360604;0.4464500601684717;0.0048134777376654635;0.0421179302045728;0.4404332129963899;0.03730445246690734;0.11432009626955475;0.010830324909747292;0.044524669073405534;0.02888086642599278;0.012033694344163659
2024-01-28;LEC - Winter 2024 (Regular Season: Regular Season);111560983140182288|game1;2618459;14.1.553.2414;1;BDS Labrov;160;377;2;0.5;15;4;67.91457233498173;0.3020457280385078;0.0;0.07581227436823104;0.4223826714801444;0.036101083032490974;0.052948255114320095;0.00842358604091456;0.027677496991576414;0.07220216606498195;0.03730445246690734
2024-01-29;LEC - Winter 2024 (Regular Season: Regular Season);111560983140247900|game1;2618460;14.1.553.2414;1;VIT Hylissang;-373;-404;3;0.5;19;5;258.79383517226563;0.2430806257521059;0.0012033694344163659;0.056558363417569195;0.4416365824308063;0.044524669073405534;0.06738868832731648;0.019253910950661854;0.06618531889290012;0.048134777376654635;0.036101083032490974
2024-01-29;LEC - Winter 2024 (Regular Season: Regular Season);111560983140247900|game1;2618460;14.1.553.2414;1;MDK Alvaro;-373;-404;3;0.5714285714285714;11;6;149.64811968121018;0.20938628158844766;0.0;0.049338146811071;0.3574007220216607;0.0024067388688327317;0.09265944645006016;0.03369434416365824;0.044524669073405534;0.06377858002406739;0.06016847172081829
2024-01-29;LEC - Winter 2024 (Regular Season: Regular Season);111560983140182290|game1;2618461;14.1.553.2414;1;GX IgNar;-186;405;1;0.6666666666666666;16;3;67.13222560607296;0.1578313253012048;0.0012048192771084338;0.05783132530120482;0.3963855421686747;0.01325301204819277;0.0891566265060241;0.02289156626506024;0.0927710843373494;0.0927710843373494;0.020481927710843374
2024-01-29;LEC - Winter 2024 (Regular Season: Regular Season);111560983140182290|game1;2618461;14.1.553.2414;1;RGE Zoelys;-186;405;1;0.6;25;9;87.8753781177575;0.2469879518072289;0.0;0.021686746987951807;0.4397590361445783;0.03493975903614458;0.08072289156626505;0.024096385542168676;0.060240963855421686;0.05903614457831325;0.03734939759036145
2024-01-29;LEC - Winter 2024 (Regular Season: Regular Season);111560983140247854|game1;2618462;14.1.553.2414;1;BDS Labrov;341;96;1;0.6666666666666666;19;5;160.86455970274142;0.21445783132530122;0.0;0.03132530120481928;0.5349397590361445;0.0;0.11927710843373494;0.0;0.021686746987951807;0.06506024096385542;0.0
2024-01-29;LEC - Winter 2024 (Regular Season: Regular Season);111560983140247854|game1;2618462;14.1.553.2414;1;KC Targamas;341;96;0;0.5;18;9;170.47087766475812;0.25542168674698795;0.0;0.01927710843373494;0.5710843373493976;0.0;0.0819277108433735;0.0;0.03855421686746988;0.0819277108433735;0.02891566265060241
2024-01-29;LEC - Winter 2024 (Regular Season: Regular Season);111560983140247896|game1;2618463;14.1.553.2414;1;FNC Jun;-89;-209;0;0.4;14;1;81.66147385842164;0.2783132530120482;0.008433734939759036;0.056626506024096385;0.3891566265060241;0.0;0.07108433734939759;0.04939759036144578;0.051807228915662654;0.03734939759036145;0.01566265060240964
2024-01-29;LEC - Winter 2024 (Regular Season: Regular Season);111560983140247896|game1;2618463;14.1.553.2414;1;TH Kaiser;-89;-209;0;1.0;16;2;82.44671711703985;0.3373493975903614;0.0;0.060240963855421686;0.3614457831325301;0.043373493975903614;0.14578313253012049;0.0;0.06626506024096386;0.07590361445783132;0.01325301204819277
2024-01-20;LCS - Spring 2024 (Regular Season: Regular Season);111504634866209723|game1;2618837;14.1.553.2414;1;TL CoreJJ;733;-410;0;1.0;29;9;230.41989064128694;0.23373493975903614;0.0;0.01927710843373494;0.41445783132530123;0.008433734939759036;0.1216867469879518;0.0;0.08674698795180723;0.13373493975903614;0.006024096385542169
2024-01-20;LCS - Spring 2024 (Regular Season: Regular Season);111504634866209723|game1;2618837;14.1.553.2414;1;100 Eyla;733;-410;1;0.0;20;8;223.68606199449087;0.13132530120481928;0.0;0.010843373493975903;0.4855421686746988;0.008433734939759036;0.14819277108433734;0.0;0.03614457831325301;0.04939759036144578;0.0
2024-01-20;LCS - Spring 2024 (Regular Season: Regular Season);111504634866209731|game1;2618838;14.1.553.2414;1;C9 VULCAN;178;366;1;0.5;21;2;49.69230751580956;0.26506024096385544;0.0;0.10963855421686747;0.3542168674698795;0.020481927710843374;0.19036144578313252;0.0012048192771084338;0.01325301204819277;0.07710843373493977;0.033734939759036145
2024-01-20;LCS - Spring 2024 (Regular Season: Regular Season);111504634866209731|game1;2618838;14.1.553.2414;1;NRG huhi;178;366;0;1.0;15;7;53.081104364998716;0.2987951807228916;0.0;0.05903614457831325;0.4530120481927711;0.01566265060240964;0.060240963855421686;0.0;0.043373493975903614;0.1566265060240964;0.0
2024-01-20;LCS - Spring 2024 (Regular Season: Regular Season);111504634866144169|game1;2618839;14.1.553.2414;1;FLY Busio;-959;-1521;1;0.25;12;6;185.4506734249718;0.21204819277108433;0.0;0.22048192771084338;0.5144578313253012;0.008433734939759036;0.02289156626506024;0.0012048192771084338;0.0036144578313253013;0.014457831325301205;0.030120481927710843
2024-01-20;LCS - Spring 2024 (Regular Season: Regular Season);111504634866144169|game1;2618839;14.1.553.2414;1;SR Zeyzal;-959;-1521;0;0.5;13;1;253.60496573508084;0.3204819277108434;0.0;0.19879518072289157;0.38795180722891565;0.01566265060240964;0.04096385542168675;0.0012048192771084338;0.033734939759036145;0.0783132530120482;0.021686746987951807
2024-01-20;LCS - Spring 2024 (Regular Season: Regular Season);111504634866209737|game1;2618840;14.1.553.2414;1;DIG Isles;-294;-350;1;0.0;15;7;64.21581160337666;0.2545235223160434;0.0;0.032569360675512665;0.4270205066344994;0.028950542822677925;0.10615199034981906;0.018094089264173704;0.033775633293124246;0.0856453558504222;0.05307599517490953
2024-01-20;LCS - Spring 2024 (Regular Season: Regular Season);111504634866209737|game1;2618840;14.1.553.2414;1;IMT Olleh;-294;-350;0;1.0;19;5;26.605142231927033;0.2195416164053076;0.0;0.039806996381182146;0.48009650180940894;0.0;0.06996381182147166;0.015681544028950542;0.08082026537997587;0.05307599517490953;0.06393244873341375
2024-01-21;LCS - Spring 2024 (Regular Season: Regular Season);111504634866209711|game1;2618841;14.1.553.2414;1;TL CoreJJ;-449;574;1;0.0;12;3;138.9741017560586;0.13855421686746988;0.0;0.0036144578313253013;0.7397590361445783;0.0036144578313253013;0.04578313253012048;0.02289156626506024;0.018072289156626505;0.020481927710843374;0.00963855421686747
2024-01-21;LCS - Spring 2024 (Regular Season: Regular Season);111504634866209711|game1;2618841;14.1.553.2414;1;SR Zeyzal;-449;574;0;1.0;13;5;163.10982815257273;0.3301204819277108;0.0;0.0;0.744578313253012;0.0;0.04939759036144578;0.0;0.03975903614457831;0.02891566265060241;0.0
2024-01-21;LCS - Spring 2024 (Regular Season: Regular Season);111504634866209713|game1;2618842;14.1.553.2414;1;100 Eyla;-524;-386;1;0;11;3;136.3117152750194;0.14216867469879518;0.0;0.10240963855421686;0.5313253012048192;0.04216867469879518;0.0819277108433735;0.0;0.0;0.01927710843373494;0.024096385542168676
2024-01-21;LCS - Spring 2024 (Regular Season: Regular Season);111504634866209713|game1;2618842;14.1.553.2414;1;C9 VULCAN;-524;-386;0;0.7142857142857143;20;3;255.73697638857905;0.236144578313253;0.0;0.06385542168674699;0.38674698795180723;0.027710843373493974;0.06144578313253012;0.0012048192771084338;0.09156626506024096;0.06987951807228916;0.07228915662650602
2024-01-21;LCS - Spring 2024 (Regular Season: Regular Season);111504634866209743|game1;2618843;14.1.553.2414;1;IMT Olleh;199;153;0;1.0;18;10;81.49044535641589;0.2693682955899881;0.0;0.04886769964243146;0.5363528009535161;0.0;0.07866507747318235;0.010727056019070322;0.07508939213349225;0.054827175208581644;0.027413587604290822
2024-01-21;LCS - Spring 2024 (Regular Season: Regular Season);111504634866209743|game1;2618843;14.1.553.2414;1;FLY Busio;199;153;1;0.6666666666666666;27;8;292.20182813166065;0.3265792610250298;0.0;0.014302741358760428;0.5780691299165673;0.0;0.07866507747318235;0.0;0.025029797377830752;0.060786650774731825;0.0
2024-01-21;LCS - Spring 2024 (Regular Season: Regular Season);111504634866209739|game1;2618844;14.1.553.2414;1;NRG huhi;-2074;-889;0;0.25;7;1;59.755239547992645;0.0783132530120482;0.0;0.06867469879518072;0.7771084337349398;0.0;0.02530120481927711;0.0;0.01325301204819277;0.03734939759036145;0.0
2024-01-21;LCS - Spring 2024 (Regular Season: Regular Season);111504634866209739|game1;2618844;14.1.553.2414;1;DIG Isles;-2074;-889;0;0.0;11;2;109.18169331447444;0.10120481927710843;0.0;0.0783132530120482;0.5855421686746988;0.03614457831325301;0.03855421686746988;0.0;0.006024096385542169;0.04216867469879518;0.014457831325301205
2024-01-27;LCS - Spring 2024 (Regular Season: Regular Season);111504634866209725|game1;2618845;14.2.556.3141;1;C9 VULCAN;-66;153;1;0.6666666666666666;25;3;134.71175014473556;0.20577617328519857;0.0;0.026474127557160047;0.4969915764139591;0.0;0.16125150421179302;0.0;0.048134777376654635;0.07821901323706378;0.0
2024-01-27;LCS - Spring 2024 (Regular Season: Regular Season);111504634866209725|game1;2618845;14.2.556.3141;1;DIG Isles;-66;153;0;1.0;12;3;97.86896411503145;0.2286401925391095;0.0;0.013237063778580024;0.6498194945848376;0.0;0.0914560770156438;0.0;0.007220216606498195;0.03730445246690734;0.0
2024-01-27;LCS - Spring 2024 (Regular Season: Regular Season);111504634866209721|game1;2618846;14.2.556.3141;1;100 Eyla;862;793;1;0.25;17;11;81.8109930489755;0.25478468899521534;0.0;0.03229665071770335;0.4318181818181818;0.004784688995215311;0.1291866028708134;0.0;0.04784688995215311;0.07177033492822966;0.025119617224880382
2024-01-27;LCS - Spring 2024 (Regular Season: Regular Season);111504634866209721|game1;2618846;14.2.556.3141;1;NRG huhi;862;793;1;1.0;20;5;211.6178762153084;0.3684210526315789;0.0;0.034688995215311005;0.49401913875598086;0.028708133971291867;0.09928229665071771;0.0;0.03349282296650718;0.07177033492822966;0.0
2024-01-27;LCS - Spring 2024 (Regular Season: Regular Season);111504634866209747|game1;2618847;14.2.556.3141;1;FLY Busio;165;-107;0;0.5;16;7;279.877435447787;0.22771084337349398;0.0;0.08433734939759036;0.5325301204819277;0.0;0.10722891566265061;0.0;0.0;0.06867469879518072;0.0
2024-01-27;LCS - Spring 2024 (Regular Season: Regular Season);111504634866209747|game1;2618847;14.2.556.3141;1;TL CoreJJ;165;-107;0;1.0;16;6;187.66366004503965;0.27228915662650605;0.0;0.09759036144578313;0.5180722891566265;0.0012048192771084338;0.0927710843373494;0.0;0.03855421686746988;0.056626506024096385;0.01927710843373494
2024-01-27;LCS - Spring 2024 (Regular Season: Regular Season);111504634866209707|game1;2618848;14.2.556.3141;1;IMT Olleh;-138;-166;1;0.75;24;6;150.5665637258553;0.236144578313253;0.0;0.0783132530120482;0.3650602409638554;0.020481927710843374;0.1144578313253012;0.05301204819277108;0.030120481927710843;0.0963855421686747;0.01927710843373494
2024-01-27;LCS - Spring 2024 (Regular Season: Regular Season);111504634866209707|game1;2618848;14.2.556.3141;1;SR Zeyzal;-138;-166;0;1.0;13;9;80.87072604377208;0.43493975903614457;0.0;0.03975903614457831;0.3710843373493976;0.03132530120481928;0.15180722891566265;0.010843373493975903;0.07590361445783132;0.10843373493975904;0.021686746987951807
2024-01-28;LCS - Spring 2024 (Regular Season: Regular Season);111504634866209715|game1;2618849;14.2.556.3141;1;DIG Isles;-24;4;2;0.875;22;4;343.78885688408246;0.15935334872979215;0.05542725173210162;0.03926096997690531;0.5334872979214781;0.013856812933025405;0.06235565819861432;0.0;0.0;0.016166281755196306;0.03695150115473441
2024-01-28;LCS - Spring 2024 (Regular Season: Regular Season);111504634866209715|game1;2618849;14.2.556.3141;1;100 Eyla;-24;4;2;0.6666666666666666;14;6;284.85046722851894;0.20092378752886836;0.0;0.16628175519630484;0.5519630484988453;0.0023094688221709007;0.06697459584295612;0.0;0.0;0.03233256351039261;0.0023094688221709007
2024-01-28;LCS - Spring 2024 (Regular Season: Regular Season);111504634866144165|game1;2618850;14.2.556.3141;1;SR Zeyzal;-263;-380;0;0.8;13;3;82.46336409426254;0.22409638554216868;0.030120481927710843;0.14457831325301204;0.4397590361445783;0.008433734939759036;0.06385542168674699;0.056626506024096385;0.0;0.0;0.016867469879518072
2024-01-28;LCS - Spring 2024 (Regular Season: Regular Season);111504634866144165|game1;2618850;14.2.556.3141;1;C9 VULCAN;-263;-380;1;0.5;25;3;128.0814519193085;0.2457831325301205;0.0036144578313253013;0.0819277108433735;0.39036144578313253;0.03253012048192771;0.024096385542168676;0.018072289156626505;0.07951807228915662;0.09397590361445783;0.03253012048192771
2024-01-28;LCS - Spring 2024 (Regular Season: Regular Season);111504634866209745|game1;2618851;14.2.556.3141;1;NRG huhi;85;-814;2;0.8571428571428571;15;6;229.18114579031385;0.21325301204819277;0.0012048192771084338;0.12409638554216867;0.3397590361445783;0.010843373493975903;0.08072289156626505;0.02650602409638554;0.02530120481927711;0.08433734939759036;0.02650602409638554
2024-01-28;LCS - Spring 2024 (Regular Season: Regular Season);111504634866209745|game1;2618851;14.2.556.3141;1;FLY Busio;85;-814;2;1.0;22;3;295.74807454638074;0.25662650602409637;0.0;0.09518072289156626;0.42168674698795183;0.0;0.0746987951807229;0.0;0.033734939759036145;0.09397590361445783;0.0
2024-01-28;LCS - Spring 2024 (Regular Season: Regular Season);111504634866209751|game1;2618852;14.2.556.3141;1;TL CoreJJ;83;-393;0;0.5;33;14;114.09984158093692;0.3345367027677497;0.021660649819494584;0.049338146811071;0.3525872442839952;0.06016847172081829;0.04332129963898917;0.02527075812274368;0.031287605294825514;0.14199759326113118;0.05054151624548736
2024-01-28;LCS - Spring 2024 (Regular Season: Regular Season);111504634866209751|game1;2618852;14.2.556.3141;1;IMT Olleh;83;-393;1;0.0;31;15;107.85752178766715;0.37906137184115524;0.0024067388688327317;0.1095066185318893;0.24789410348977137;0.06498194945848375;0.1552346570397112;0.0012033694344163659;0.05415162454873646;0.11070998796630566;0.04091456077015644
2024-02-02;LCS - Spring 2024 (Regular Season: Regular Season);111504634866209729|game1;2618854;14.2.556.3141;1;C9 VULCAN;-367;-672;0;0;17;5;203.91076860390527;0.21540312876052947;0.12274368231046931;0.024067388688327317;0.5403128760529483;0.02286401925391095;0.06859205776173286;0.012033694344163659;0.01684717208182912;0.031287605294825514;0.01684717208182912
2024-02-02;LCS - Spring 2024 (Regular Season: Regular Season);111504634866209729|game1;2618854;14.2.556.3141;1;IMT Olleh;-367;-672;0;1.0;15;7;60.44979539095109;0.2575210589651023;0.0036101083032490976;0.036101083032490974;0.35018050541516244;0.027677496991576414;0.11191335740072202;0.0;0.027677496991576414;0.10709987966305656;0.061371841155234655
2024-02-02;LCS - Spring 2024 (Regular Season: Regular Season);111504634866209753|game1;2618855;14.2.556.3141;1;TL CoreJJ;2161;1138;0;1.0;26;13;181.33047814007324;0.20577617328519857;0.0;0.018050541516245487;0.43200962695547535;0.0024067388688327317;0.17208182912154033;0.0036101083032490976;0.06738868832731648;0.0914560770156438;0.027677496991576414
2024-02-02;LCS - Spring 2024 (Regular Season: Regular Season);111504634866209753|game1;2618855;14.2.556.3141;1;NRG huhi;2161;1138;0;0.5;8;1;152.200173078274;0.12154031287605295;0.0;0.05174488567990373;0.6462093862815884;0.0;0.052948255114320095;0.0;0.02527075812274368;0.07821901323706378;0.0
2024-02-02;LCS - Spring 2024 (Regular Season: Regular Season);111504634866144167|game1;2618856;14.2.556.3141;1;SR Zeyzal;-697;-380;2;0.5;9;8;272.19124817203414;0.1674698795180723;0.04578313253012048;0.014457831325301205;0.5650602409638554;0.03975903614457831;0.07108433734939759;0.0;0.01566265060240964;0.033734939759036145;0.0036144578313253013
2024-02-02;LCS - Spring 2024 (Regular Season: Regular Season);111504634866144167|game1;2618856;14.2.556.3141;1;DIG Isles;-697;-380;0;1.0;19;3;83.12705407459693;0.20120481927710843;0.02650602409638554;0.007228915662650603;0.6048192771084338;0.024096385542168676;0.06144578313253012;0.004819277108433735;0.006024096385542169;0.016867469879518072;0.05783132530120482
2024-02-03;LCS - Spring 2024 (Regular Season: Regular Season);111504634866209717|game1;2618857;14.2.556.3141;1;100 Eyla;244;878;3;0.3333333333333333;15;8;172.4991654860951;0.20602409638554217;0.0;0.0;0.5987951807228916;0.01566265060240964;0.0855421686746988;0.0;0.006024096385542169;0.008433734939759036;0.0
2024-02-03;LCS - Spring 2024 (Regular Season: Regular Season);111504634866209717|game1;2618857;14.2.556.3141;1;FLY Busio;244;878;1;0.75;16;7;436.7632847322568;0.25903614457831325;0.0;0.0;0.5783132530120482;0.00963855421686747;0.04939759036144578;0.0;0.05542168674698795;0.07349397590361446;0.008433734939759036
2024-02-03;LCS - Spring 2024 (Regular Season: Regular Season);111504634866209741|game1;2618858;14.2.556.3141;1;DIG Isles;-1070;-493;0;0.8;26;7;153.50306348365802;0.22382671480144403;0.0;0.026474127557160047;0.5174488567990373;0.018050541516245487;0.03369434416365824;0.0;0.06377858002406739;0.08062575210589651;0.0048134777376654635
2024-02-03;LCS - Spring 2024 (Regular Season: Regular Season);111504634866209741|game1;2618858;14.2.556.3141;1;TL CoreJJ;-1070;-493;1;0.0;14;5;97.3292887407015;0.14560770156438027;0.0;0.05535499398315283;0.5716004813477737;0.018050541516245487;0.06618531889290012;0.010830324909747292;0.0;0.010830324909747292;0.0
2024-02-03;LCS - Spring 2024 (Regular Season: Regular Season);111504634866209727|game1;2618859;14.2.556.3141;1;FLY Busio;82;-1108;0;1.0;15;8;197.2210540420931;0.17349397590361446;0.0;0.06626506024096386;0.44096385542168676;0.024096385542168676;0.08795180722891566;0.0;0.043373493975903614;0.08433734939759036;0.0
2024-02-03;LCS - Spring 2024 (Regular Season: Regular Season);111504634866209727|game1;2618859;14.2.556.3141;1;C9 VULCAN;82;-1108;2;0;15;3;59.999433013019356;0.3301204819277108;0.0;0.11325301204819277;0.4674698795180723;0.021686746987951807;0.12891566265060242;0.0;0.0036144578313253013;0.07228915662650602;0.018072289156626505
2024-02-03;LCS - Spring 2024 (Regular Season: Regular Season);111504634866209719|game1;2618860;14.2.556.3141;1;IMT Olleh;-764;-645;1;0.6;7;1;230.7243958319;0.05535499398315283;0.0;0.0;0.7075812274368231;0.0;0.06257521058965103;0.0;0.05896510228640193;0.01444043321299639;0.0
2024-02-03;LCS - Spring 2024 (Regular Season: Regular Season);111504634866209719|game1;2618860;14.2.556.3141;1;100 Eyla;-764;-645;2;1.0;13;8;154.45784703873545;0.1648616125150421;0.0;0.07099879663056559;0.5403128760529483;0.0012033694344163659;0.07340553549939831;0.0;0.0457280385078219;0.061371841155234655;0.013237063778580024
2024-02-04;LCS - Spring 2024 (Regular Season: Regular Season);111504634866209709|game1;2618861;14.2.556.3141;1;NRG huhi;966;889;2;0.5;25;13;198.19215735857685;0.26867469879518074;0.0;0.0891566265060241;0.4072289156626506;0.00963855421686747;0.11566265060240964;0.0;0.00963855421686747;0.0746987951807229;0.02530120481927711
2024-02-04;LCS - Spring 2024 (Regular Season: Regular Season);111504634866209709|game1;2618861;14.2.556.3141;1;SR Zeyzal;966;889;0;0.75;14;4;150.77268611925817;0.25301204819277107;0.0;0.07590361445783132;0.43373493975903615;0.016867469879518072;0.05060240963855422;0.0;0.02530120481927711;0.1530120481927711;0.024096385542168676
2024-02-04;LCS - Spring 2024 (Regular Season: Regular Season);111504634866209735|game1;2618862;14.2.556.3141;1;DIG Isles;-2293;-2038;0;0.75;6;3;268.48867960278136;0.1108433734939759;0.0;0.0891566265060241;0.6987951807228916;0.0;0.02650602409638554;0.0;0.0036144578313253013;0.07108433734939759;0.0
2024-02-04;LCS - Spring 2024 (Regular Season: Regular Season);111504634866209735|game1;2618862;14.2.556.3141;1;FLY Busio;-2293;-2038;2;0;29;10;237.65887734404723;0.24819277108433735;0.00963855421686747;0.03253012048192771;0.38795180722891565;0.012048192771084338;0.172289156626506;0.0;0.056626506024096385;0.10120481927710843;0.024096385542168676
2024-02-04;LCS - Spring 2024 (Regular Season: Regular Season);111504634866209733|game1;2618863;14.2.556.3141;1;TL CoreJJ;-873;-560;0;1.0;18;9;91.0980861158352;0.26867469879518074;0.0783132530120482;0.03975903614457831;0.41325301204819276;0.046987951807228916;0.04819277108433735;0.020481927710843374;0.03855421686746988;0.010843373493975903;0.06746987951807229
2024-02-04;LCS - Spring 2024 (Regular Season: Regular Season);111504634866209733|game1;2618863;14.2.556.3141;1;C9 VULCAN;-873;-560;0;1.0;16;2;46.20688405920885;0.2493975903614458;0.0855421686746988;0.0855421686746988;0.3144578313253012;0.060240963855421686;0.02650602409638554;0.0012048192771084338;0.0;0.02891566265060241;0.09518072289156626
2024-02-04;LCS - Spring 2024 (Regular Season: Regular Season);111504634866078627|game1;2618864;14.2.556.3141;1;SR Zeyzal;1316;883;0;1.0;14;1;234.22995204387954;0.2322503008423586;0.01444043321299639;0.16967509025270758;0.35980746089049337;0.032490974729241874;0.06016847172081829;0.007220216606498195;0.006016847172081829;0.06859205776173286;0.03850782190132371
2024-02-04;LCS - Spring 2024 (Regular Season: Regular Season);111504634866078627|game1;2618864;14.2.556.3141;1;100 Eyla;1316;883;1;0.5;6;3;180.71766604067685;0.16967509025270758;0.0;0.2322503008423586;0.4813477737665463;0.018050541516245487;0.044524669073405534;0.0;0.00842358604091456;0.04091456077015644;0.02527075812274368
2024-02-05;LCS - Spring 2024 (Regular Season: Regular Season);111504634866209749|game1;2618865;14.2.556.3141;1;NRG huhi;-259;-175;2;0.25;11;1;131.1267417205233;0.30481927710843376;0.0;0.09156626506024096;0.4807228915662651;0.02891566265060241;0.11204819277108434;0.004819277108433735;0.024096385542168676;0.06987951807228916;0.021686746987951807
2024-02-05;LCS - Spring 2024 (Regular Season: Regular Season);111504634866209749|game1;2618865;14.2.556.3141;1;IMT Olleh;-259;-175;1;0.3333333333333333;14;4;95.1630286649782;0.26506024096385544;0.0;0.05542168674698795;0.4433734939759036;0.033734939759036145;0.08795180722891566;0.010843373493975903;0.03132530120481928;0.12289156626506025;0.010843373493975903
2024-02-11;LCS - Spring 2024 (Regular Season: Regular Season);111504634866209761|game1;2618866;14.3.558.8314;1;SR Zeyzal;-1144;-1292;0;0.8;19;5;241.20518729601335;0.21927710843373494;0.0;0.04819277108433735;0.4927710843373494;0.007228915662650603;0.0855421686746988;0.0;0.03855421686746988;0.13253012048192772;0.008433734939759036
2024-02-11;LCS - Spring 2024 (Regular Season: Regular Season);111504634866209761|game1;2618866;14.3.558.8314;1;FLY Busio;-1144;-1292;3;0;14;1;62.15001984299232;0.30120481927710846;0.0;0.051807228915662654;0.40843373493975904;0.010843373493975903;0.1614457831325301;0.01927710843373494;0.027710843373493974;0.07951807228915662;0.021686746987951807
2024-02-10;LCS - Spring 2024 (Regular Season: Regular Season);111504634866275315|game1;2618867;14.3.558.8314;1;100 Eyla;764;6;1;0.6666666666666666;15;6;74.60416445142033;0.18433734939759036;0.0;0.04578313253012048;0.45180722891566266;0.03734939759036145;0.05301204819277108;0.021686746987951807;0.033734939759036145;0.06987951807228916;0.07349397590361446
2024-02-10;LCS - Spring 2024 (Regular Season: Regular Season);111504634866275315|game1;2618867;14.3.558.8314;1;TL CoreJJ;764;6;1;0.8;16;2;104.34002182626568;0.26144578313253014;0.0;0.07710843373493977;0.42048192771084336;0.020481927710843374;0.033734939759036145;0.006024096385542169;0.03253012048192771;0.05301204819277108;0.0891566265060241
2024-02-10;LCS - Spring 2024 (Regular Season: Regular Season);111504634866275323|game1;2618868;14.3.558.8314;1;NRG huhi;-1638;-1103;2;0.5;8;2;121.24004569958875;0.13477737665463296;0.0;0.04332129963898917;0.6064981949458483;0.03489771359807461;0.03489771359807461;0.0;0.06738868832731648;0.0457280385078219;0.0
2024-02-10;LCS - Spring 2024 (Regular Season: Regular Season);111504634866275323|game1;2618868;14.3.558.8314;1;C9 VULCAN;-1638;-1103;3;0.7142857142857143;28;7;206.88508928233895;0.3140794223826715;0.0;0.056558363417569195;0.3200962695547533;0.024067388688327317;0.12033694344163658;0.0;0.030084235860409144;0.11793020457280386;0.030084235860409144
2024-02-10;LCS - Spring 2024 (Regular Season: Regular Season);111504634866275329|game1;2618869;14.3.558.8314;1;IMT Olleh;115;-532;0;0.6666666666666666;25;7;139.01446898594784;0.2891566265060241;0.0012048192771084338;0.04096385542168675;0.40843373493975904;0.03253012048192771;0.08433734939759036;0.02289156626506024;0.07228915662650602;0.05421686746987952;0.05783132530120482
2024-02-10;LCS - Spring 2024 (Regular Season: Regular Season);111504634866275329|game1;2618869;14.3.558.8314;1;DIG Isles;115;-532;0;0.5;14;9;88.56583396398653;0.3156626506024096;0.0;0.06987951807228916;0.4469879518072289;0.060240963855421686;0.0855421686746988;0.010843373493975903;0.004819277108433735;0.046987951807228916;0.060240963855421686
2024-02-11;LCS - Spring 2024 (Regular Season: Regular Season);111504634866209767|game1;2618870;14.3.558.8314;1;TL CoreJJ;-314;-1020;0;0.75;15;5;212.3910064912813;0.26626506024096386;0.0012048192771084338;0.03132530120481928;0.4987951807228916;0.03975903614457831;0.008433734939759036;0.02650602409638554;0.10361445783132531;0.05542168674698795;0.03734939759036145
2024-02-11;LCS - Spring 2024 (Regular Season: Regular Season);111504634866209767|game1;2618870;14.3.558.8314;1;SR Zeyzal;-314;-1020;0;0.5;17;3;132.2273084362729;0.29397590361445786;0.0;0.030120481927710843;0.44216867469879517;0.043373493975903614;0.10602409638554217;0.0012048192771084338;0.010843373493975903;0.03132530120481928;0.03614457831325301
2024-02-12;LCS - Spring 2024 (Regular Season: Regular Season);111504634866275335|game1;2618871;14.3.558.8314;1;FLY Busio;454;847;1;0.3333333333333333;18;6;210.7526704200979;0.25301204819277107;0.0;0.006024096385542169;0.6108433734939759;0.0;0.0783132530120482;0.0;0.07228915662650602;0.02650602409638554;0.0
2024-02-12;LCS - Spring 2024 (Regular Season: Regular Season);111504634866275335|game1;2618871;14.3.558.8314;1;IMT Olleh;454;847;0;0.75;22;5;203.0432266822668;0.25662650602409637;0.0;0.02289156626506024;0.5409638554216868;0.014457831325301205;0.13975903614457832;0.0;0.0036144578313253013;0.07349397590361446;0.0
