Date;Tournament;MatchId;SeriesId;Patch;GameNumber;SummonnerName;XPD@15;GD@15;CS/Min;Kills;Deaths;Assists;KP%;WardPlaced;WardKilled;Damage/Min;TotalDamageDealtToBuilding;TotalDamageDealtToObjectives;JungleProximity;topLanePresence;midLanePresence;botLanePresence;jungleAllyTopPresence;jungleAllyBotPresence;jungleEnemyTopPresence;jungleEnemyBotPresence;riverBotPresence;riverTopPresence
2024-02-29;LCK Challengers - Spring 2024 (Regular Season: Regular Season);111697800629066049|game2;2618360;14.3.561.7451;2;DK Saint;253;95;9.412342321996327;2;2;1;0.6;5;3;498.9320569471018;2882.64599609375;3483.73388671875;0.4007220216606498;0.0;0.5391095066185319;0.19494584837545126;0.0;0.02045728038507822;0.0;0.0036101083032490976;0.07099879663056559;0.0
2024-02-29;LCK Challengers - Spring 2024 (Regular Season: Regular Season);111697800629066061|game1;2618361;14.3.561.7451;1;GEN Dooly;-1151;-1400;8.657053687216498;1;4;0;1.0;5;1;405.83789809988394;555.08984375;555.08984375;0.4433734939759036;0.12650602409638553;0.6277108433734939;0.0;0.012048192771084338;0.0;0.007228915662650603;0.024096385542168676;0.010843373493975903;0.018072289156626505
2024-02-29;LCK Challengers - Spring 2024 (Regular Season: Regular Season);111697800629066061|game1;2618361;14.3.561.7451;1;BRO Ivory ;1151;1400;9.415335762009184;2;0;2;0.8;3;1;442.8495980373754;3578.2451171875;3578.2451171875;0.41204819277108434;0.19156626506024096;0.6602409638554216;0.0;0.0;0.006024096385542169;0.0;0.0;0.0;0.0
2024-02-29;LCK Challengers - Spring 2024 (Regular Season: Regular Season);111697800629066061|game2;2618361;14.3.561.7451;2;GEN Dooly;-1220;-1137;8.59263452470768;1;3;1;0.5;7;5;355.2730202441574;0;807.4188232421875;0.4939759036144578;0.0;0.6662650602409639;0.007228915662650603;0.0012048192771084338;0.021686746987951807;0.008433734939759036;0.021686746987951807;0.05060240963855422;0.02650602409638554
2024-02-29;LCK Challengers - Spring 2024 (Regular Season: Regular Season);111697800629066061|game2;2618361;14.3.561.7451;2;BRO Ivory ;1220;1137;9.793076112718312;2;1;2;0.4444444444444444;6;6;539.5174195793519;4234.53125;4234.53125;0.372289156626506;0.0;0.7192771084337349;0.13132530120481928;0.0;0.007228915662650603;0.0;0.0;0.02891566265060241;0.0
2024-02-29;LCK Challengers - Spring 2024 (Regular Season: Regular Season);111697800629066061|game3;2618361;14.3.561.7451;3;BRO Ivory ;-388;-567;10.358172942041966;0;1;0;0.0;7;0;213.96958325511326;78.98406219482422;2886.177734375;0.5102286401925391;0.03730445246690734;0.8074608904933814;0.0;0.018050541516245487;0.0;0.0036101083032490976;0.010830324909747292;0.03369434416365824;0.026474127557160047
2024-02-29;LCK Challengers - Spring 2024 (Regular Season: Regular Season);111697800629066061|game3;2618361;14.3.561.7451;3;GEN Dooly;388;567;10.673970897592026;1;0;0;0.3333333333333333;4;4;172.59952680410575;0;0;0.4259927797833935;0.03730445246690734;0.8748495788206979;0.0;0.01444043321299639;0.0;0.0;0.0;0.006016847172081829;0.013237063778580024
2024-03-01;LCK Challengers - Spring 2024 (Regular Season: Regular Season);111697800629066021|game1;2618363;14.3.561.7451;1;NS Calix;37;-391;9.286451291705102;1;1;0;0.5;3;3;383.00698350470054;128.0441131591797;1016.6377563476562;0.5734939759036145;0.0;0.7506024096385542;0.0;0.01325301204819277;0.03493975903614458;0.0036144578313253013;0.0024096385542168677;0.043373493975903614;0.04457831325301205
2024-03-01;LCK Challengers - Spring 2024 (Regular Season: Regular Season);111697800629066021|game1;2618363;14.3.561.7451;1;DRX kyeahoo;-37;391;9.855009534054394;2;0;1;0.375;7;2;409.21211421245977;0;1888.668701171875;0.3746987951807229;0.00963855421686747;0.6927710843373494;0.0;0.0036144578313253013;0.01325301204819277;0.0;0.02891566265060241;0.06987951807228916;0.04819277108433735
2024-03-01;LCK Challengers - Spring 2024 (Regular Season: Regular Season);111697800629066021|game2;2618363;14.3.561.7451;2;NS Calix;689;300;10.170883838570491;0;1;6;1.0;5;1;436.5786370197184;2140.8671875;2140.8671875;0.4710843373493976;0.016867469879518072;0.6421686746987951;0.08795180722891566;0.027710843373493974;0.01927710843373494;0.0;0.014457831325301205;0.05060240963855422;0.0
2024-03-01;LCK Challengers - Spring 2024 (Regular Season: Regular Season);111697800629066021|game2;2618363;14.3.561.7451;2;DRX kyeahoo;-689;-300;9.349632348499581;1;2;2;0.5;5;2;381.33213870031716;511.4608154296875;1028.696533203125;0.40481927710843374;0.0;0.6156626506024097;0.03855421686746988;0.006024096385542169;0.018072289156626505;0.008433734939759036;0.06506024096385542;0.08674698795180723;0.03132530120481928
2024-03-01;LCK Challengers - Spring 2024 (Regular Season: Regular Season);111697800629066117|game1;2618364;14.3.561.7451;1;HLE Loki ;-458;-242;10.865127387553674;0;0;2;0.6666666666666666;6;5;286.7451827194701;0;5780.83935546875;0.5313253012048192;0.0;0.7734939759036145;0.0;0.0036144578313253013;0.01566265060240964;0.010843373493975903;0.0012048192771084338;0.051807228915662654;0.05301204819277108
2024-03-01;LCK Challengers - Spring 2024 (Regular Season: Regular Season);111697800629066117|game1;2618364;14.3.561.7451;1;KDF Pungyeon;458;242;11.117804768659573;0;0;0;0.0;8;3;224.54840785832005;0;1799.3431396484375;0.4578313253012048;0.0;0.7072289156626506;0.027710843373493974;0.018072289156626505;0.03975903614457831;0.0;0.004819277108433735;0.03734939759036145;0.01566265060240964
2024-03-01;LCK Challengers - Spring 2024 (Regular Season: Regular Season);111697800629066117|game2;2618364;14.3.561.7451;2;KDF Pungyeon;77;101;10.106963260910952;2;1;2;0.6666666666666666;7;3;346.3427261939795;1043.3876953125;3227.427001953125;0.35499398315282793;0.04091456077015644;0.5992779783393501;0.0;0.031287605294825514;0.009626955475330927;0.02888086642599278;0.019253910950661854;0.06618531889290012;0.07701564380264742
2024-03-01;LCK Challengers - Spring 2024 (Regular Season: Regular Season);111697800629066117|game2;2618364;14.3.561.7451;2;HLE Loki ;-77;-101;9.538446577484711;2;1;1;0.42857142857142855;6;4;330.49877817193135;0;2213.56884765625;0.358604091456077;0.024067388688327317;0.690734055354994;0.007220216606498195;0.032490974729241874;0.03850782190132371;0.0024067388688327317;0.0;0.044524669073405534;0.056558363417569195
2024-03-04;LCK Challengers - Spring 2024 (Regular Season: Regular Season);111697800629066025|game1;2618367;14.4.564.2947;1;DRX SeTab;-834;-425;9.159323475433432;1;2;2;1.0;8;2;347.6543119114683;0;2035.8360595703125;0.5691937424789411;0.0;0.6690734055354994;0.03850782190132371;0.015643802647412757;0.03850782190132371;0.010830324909747292;0.0048134777376654635;0.03489771359807461;0.056558363417569195
2024-03-04;LCK Challengers - Spring 2024 (Regular Season: Regular Season);111697800629066025|game1;2618367;14.4.564.2947;1;T1 Poby;834;425;9.601497712178494;1;1;2;0.6;6;2;308.42794227167275;0;3295.14111328125;0.5270758122743683;0.10469314079422383;0.6967509025270758;0.0048134777376654635;0.02888086642599278;0.019253910950661854;0.0;0.007220216606498195;0.044524669073405534;0.0012033694344163659
2024-03-04;LCK Challengers - Spring 2024 (Regular Season: Regular Season);111697800629066025|game2;2618367;14.4.564.2947;2;DRX SeTab;217;-341;11.179214469059726;0;1;1;1.0;9;7;131.74120274018344;588.4840087890625;2801.233154296875;0.3935018050541516;0.0;0.6173285198555957;0.018050541516245487;0.030084235860409144;0.048134777376654635;0.02045728038507822;0.006016847172081829;0.0421179302045728;0.04332129963898917
2024-03-04;LCK Challengers - Spring 2024 (Regular Season: Regular Season);111697800629066025|game2;2618367;14.4.564.2947;2;T1 Poby;-217;341;10.484461027479743;2;0;0;0.6666666666666666;8;5;201.70617105546353;1209.43896484375;1209.43896484375;0.46329723225030084;0.06738868832731648;0.6438026474127557;0.024067388688327317;0.012033694344163659;0.03369434416365824;0.0;0.007220216606498195;0.032490974729241874;0.03369434416365824
2024-03-04;LCK Challengers - Spring 2024 (Regular Season: Regular Season);111697800629066045|game1;2618368;14.4.564.2947;1;KDF Pungyeon;365;1497;11.558149634285812;2;0;0;1.0;7;4;329.3765484392215;1392.0570068359375;1392.0570068359375;0.470517448856799;0.04332129963898917;0.6425992779783394;0.09987966305655836;0.013237063778580024;0.0;0.013237063778580024;0.0;0.010830324909747292;0.05174488567990373
2024-03-04;LCK Challengers - Spring 2024 (Regular Season: Regular Season);111697800629066045|game1;2618368;14.4.564.2947;1;DK Saint;-365;-1497;10.673919607619137;0;0;1;0.5;6;2;311.7884138490874;3612.11181640625;6290.1455078125;0.5174488567990373;0.08062575210589651;0.6594464500601684;0.0;0.024067388688327317;0.0;0.0;0.012033694344163659;0.031287605294825514;0.04693140794223827
2024-03-04;LCK Challengers - Spring 2024 (Regular Season: Regular Season);111697800629066045|game2;2618368;14.4.564.2947;2;KDF Pungyeon;679;-903;9.855948059926465;0;1;1;1.0;8;2;320.27746761157454;2757.345703125;6724.90673828125;0.44457831325301206;0.06506024096385542;0.6506024096385542;0.0;0.027710843373493974;0.0;0.004819277108433735;0.021686746987951807;0.03855421686746988;0.051807228915662654
2024-03-04;LCK Challengers - Spring 2024 (Regular Season: Regular Season);111697800629066045|game2;2618368;14.4.564.2947;2;DK Saint;-679;903;8.213290049938722;4;1;2;1.0;5;4;551.809077586348;3549.435546875;4508.716796875;0.4506024096385542;0.0;0.4530120481927711;0.14698795180722893;0.0012048192771084338;0.02891566265060241;0.010843373493975903;0.056626506024096385;0.06506024096385542;0.03855421686746988
2024-03-04;LCK Challengers - Spring 2024 (Regular Season: Regular Season);111697800629066121|game1;2618369;14.4.564.2947;1;HLE Loki ;-280;-8;10.359097042756407;0;0;1;0.5;5;6;414.5416881199942;611.1611328125;1670.324951171875;0.5337349397590362;0.0024096385542168677;0.6843373493975904;0.07108433734939759;0.0;0.016867469879518072;0.03734939759036145;0.0;0.05421686746987952;0.02530120481927711
2024-03-04;LCK Challengers - Spring 2024 (Regular Season: Regular Season);111697800629066121|game1;2618369;14.4.564.2947;1;FOX Daystar;280;8;10.801253623849668;0;1;0;0;4;3;235.28843076938614;0;1446.734130859375;0.4771084337349398;0.07108433734939759;0.6012048192771084;0.0;0.030120481927710843;0.02650602409638554;0.0;0.03855421686746988;0.04457831325301205;0.04578313253012048
2024-03-04;LCK Challengers - Spring 2024 (Regular Season: Regular Season);111697800629066121|game2;2618369;14.4.564.2947;2;FOX Daystar;292;-202;9.412404004368012;0;1;1;0.5;5;2;518.3221299687518;1358.6357421875;2084.20263671875;0.4108433734939759;0.0;0.7493975903614458;0.07951807228915662;0.0024096385542168677;0.008433734939759036;0.0;0.0;0.05903614457831325;0.01927710843373494
2024-03-04;LCK Challengers - Spring 2024 (Regular Season: Regular Season);111697800629066121|game2;2618369;14.4.564.2947;2;HLE Loki ;-292;202;10.044108971104121;0;0;2;0.3333333333333333;5;1;307.7621872733155;0;1947.65771484375;0.5650602409638554;0.0;0.7674698795180723;0.0;0.0036144578313253013;0.0;0.01325301204819277;0.008433734939759036;0.016867469879518072;0.06746987951807229
2024-03-04;LCK Challengers - Spring 2024 (Regular Season: Regular Season);111697800629066121|game3;2618369;14.4.564.2947;3;HLE Loki ;-548;-1203;9.979716511235203;0;0;1;0.2;8;1;221.76544686086888;0;557.85009765625;0.4981949458483754;0.03489771359807461;0.6618531889290012;0.0;0.03850782190132371;0.019253910950661854;0.021660649819494584;0.0;0.006016847172081829;0.052948255114320095
2024-03-04;LCK Challengers - Spring 2024 (Regular Season: Regular Season);111697800629066121|game3;2618369;14.4.564.2947;3;FOX Daystar;548;1203;11.495622816739283;0;0;0;0.0;7;2;251.83241771788101;4681.0888671875;8140.23291015625;0.4175691937424789;0.048134777376654635;0.6040914560770156;0.15162454873646208;0.0036101083032490976;0.0036101083032490976;0.0;0.0;0.049338146811071;0.01444043321299639
2024-03-05;LCK Challengers - Spring 2024 (Regular Season: Regular Season);111697800629066105|game1;2618370;14.4.564.2947;1;GEN Slayer;-302;-429;10.046724265661432;0;0;0;0.0;5;1;124.6428516868736;0;1078.6710205078125;0.39397590361445783;0.0;0.8156626506024096;0.03253012048192771;0.0;0.014457831325301205;0.0;0.0;0.018072289156626505;0.021686746987951807
2024-03-05;LCK Challengers - Spring 2024 (Regular Season: Regular Season);111697800629066105|game1;2618370;14.4.564.2947;1;NS Calix;302;429;11.184089276868386;0;0;1;0.3333333333333333;6;3;425.502893526569;0;0;0.3349397590361446;0.0;0.772289156626506;0.0012048192771084338;0.007228915662650603;0.01566265060240964;0.0;0.0;0.05060240963855422;0.0024096385542168677
2024-03-05;LCK Challengers - Spring 2024 (Regular Season: Regular Season);111697800629066105|game2;2618370;14.4.564.2947;2;GEN Slayer;215;-216;9.222982677035773;0;2;0;0.0;6;3;367.6259031938645;1320.5416259765625;1320.5416259765625;0.28433734939759037;0.0;0.6277108433734939;0.09518072289156626;0.0036144578313253013;0.024096385542168676;0.0;0.0036144578313253013;0.018072289156626505;0.03132530120481928
2024-03-05;LCK Challengers - Spring 2024 (Regular Season: Regular Season);111697800629066105|game2;2618370;14.4.564.2947;2;NS Calix;-215;216;9.286153791262045;1;0;1;0.2857142857142857;7;0;600.0660537772947;89.60932922363281;89.60932922363281;0.4457831325301205;0.0036144578313253013;0.7891566265060241;0.021686746987951807;0.006024096385542169;0.007228915662650603;0.0;0.0;0.0024096385542168677;0.0
2024-03-05;LCK Challengers - Spring 2024 (Regular Season: Regular Season);111697800629066069|game1;2618371;14.4.564.2947;1;BRO Ivory ;-435;-976;9.09536960717049;0;1;1;0.3333333333333333;7;3;173.00522573890356;0;2787.8447265625;0.49097472924187724;0.0;0.5487364620938628;0.11552346570397112;0.0;0.061371841155234655;0.013237063778580024;0.0;0.031287605294825514;0.006016847172081829
2024-03-05;LCK Challengers - Spring 2024 (Regular Season: Regular Season);111697800629066069|game1;2618371;14.4.564.2947;1;KT Zinie;435;976;9.600667918679962;2;0;0;0.5;13;5;253.29971499441973;859.16357421875;1241.45263671875;0.4151624548736462;0.032490974729241874;0.5583634175691937;0.06738868832731648;0.0012033694344163659;0.02045728038507822;0.0;0.08062575210589651;0.04693140794223827;0.027677496991576414
2024-03-05;LCK Challengers - Spring 2024 (Regular Season: Regular Season);111697800629066069|game2;2618371;14.4.564.2947;2;KT Zinie;-482;169;9.730791304347825;0;1;2;0.6666666666666666;7;0;426.2954609778363;2193.685791015625;3892.807373046875;0.39397590361445783;0.1891566265060241;0.5951807228915663;0.0;0.0;0.0;0.007228915662650603;0.0;0.03132530120481928;0.04939759036144578
2024-03-05;LCK Challengers - Spring 2024 (Regular Season: Regular Season);111697800629066069|game2;2618371;14.4.564.2947;2;BRO Pullbae;482;-169;9.667604347826087;1;1;1;0.5;5;1;393.2485284519361;2119.275634765625;4678.5625;0.363855421686747;0.024096385542168676;0.5771084337349398;0.1566265060240964;0.0;0.04819277108433735;0.0;0.010843373493975903;0.03614457831325301;0.012048192771084338
2024-03-05;LCK Challengers - Spring 2024 (Regular Season: Regular Season);111697800629066069|game3;2618371;14.4.564.2947;3;KT Zinie;516;1192;10.358166299930065;2;0;1;0.75;6;1;381.3058952461409;0;237.46188354492188;0.344578313253012;0.0891566265060241;0.6469879518072289;0.046987951807228916;0.0;0.0;0.0036144578313253013;0.004819277108433735;0.033734939759036145;0.043373493975903614
2024-03-05;LCK Challengers - Spring 2024 (Regular Season: Regular Season);111697800629066069|game3;2618371;14.4.564.2947;3;BRO Pullbae;-516;-1192;9.347613490180791;0;0;0;0;5;2;190.30459864655302;0;0;0.40602409638554215;0.0;0.6698795180722892;0.14337349397590363;0.0036144578313253013;0.02530120481927711;0.0;0.0;0.0024096385542168677;0.0024096385542168677
2024-03-07;LCK Challengers - Spring 2024 (Regular Season: Regular Season);111697800629066157|game1;2618372;14.4.564.2947;1;T1 Poby;601;42;8.969569917219367;1;0;1;0.4;5;0;271.27132053868996;607.107177734375;768.5654907226562;0.4536702767749699;0.07701564380264742;0.6161251504211793;0.02527075812274368;0.03369434416365824;0.030084235860409144;0.013237063778580024;0.018050541516245487;0.030084235860409144;0.03850782190132371
2024-03-07;LCK Challengers - Spring 2024 (Regular Season: Regular Season);111697800629066157|game1;2618372;14.4.564.2947;1;KDF Pungyeon;-601;-42;9.411731814547082;1;1;0;0.3333333333333333;10;4;402.092980162199;737.2479858398438;2008.7274169921875;0.46329723225030084;0.03730445246690734;0.628158844765343;0.056558363417569195;0.0036101083032490976;0.007220216606498195;0.0;0.007220216606498195;0.05896510228640193;0.012033694344163659
2024-03-07;LCK Challengers - Spring 2024 (Regular Season: Regular Season);111697800629066157|game2;2618372;14.4.564.2947;2;T1 Poby;-736;686;9.538522455699418;3;0;2;0.7142857142857143;7;3;403.88249850177476;1427.8629150390625;3773.061279296875;0.39759036144578314;0.016867469879518072;0.6518072289156627;0.0;0.046987951807228916;0.012048192771084338;0.01325301204819277;0.0;0.02289156626506024;0.04457831325301205
2024-03-07;LCK Challengers - Spring 2024 (Regular Season: Regular Season);111697800629066157|game2;2618372;14.4.564.2947;2;KDF Pungyeon;736;-686;10.80190291340795;0;2;0;0;6;6;244.1502937505132;318.70068359375;318.70068359375;0.3674698795180723;0.0;0.6987951807228916;0.05301204819277108;0.027710843373493974;0.004819277108433735;0.008433734939759036;0.014457831325301205;0.04819277108433735;0.03975903614457831
2024-03-07;LCK Challengers - Spring 2024 (Regular Season: Regular Season);111697800629066157|game3;2618372;14.4.564.2947;3;KDF Pungyeon;1115;1326;11.317042242526883;0;0;0;0;6;4;301.7845928458666;615.7449951171875;615.7449951171875;0.41325301204819276;0.12650602409638553;0.5891566265060241;0.05542168674698795;0.007228915662650603;0.033734939759036145;0.033734939759036145;0.0;0.0;0.018072289156626505
2024-03-07;LCK Challengers - Spring 2024 (Regular Season: Regular Season);111697800629066157|game3;2618372;14.4.564.2947;3;T1 Poby;-1115;-1326;8.282304657938669;0;0;0;0;7;2;206.13809441788257;0;1017.853515625;0.5506024096385542;0.1216867469879518;0.5493975903614458;0.06385542168674699;0.01927710843373494;0.004819277108433735;0.0;0.010843373493975903;0.03734939759036145;0.014457831325301205
2024-03-07;LCK Challengers - Spring 2024 (Regular Season: Regular Season);111697800629066005|game1;2618373;14.4.564.2947;1;HLE Loki ;661;431;10.74069827266209;1;0;0;0.3333333333333333;8;5;388.8116424261109;473.88104248046875;979.73291015625;0.5024096385542168;0.0;0.7253012048192771;0.03614457831325301;0.03855421686746988;0.008433734939759036;0.01566265060240964;0.0;0.033734939759036145;0.02530120481927711
2024-03-07;LCK Challengers - Spring 2024 (Regular Season: Regular Season);111697800629066005|game1;2618373;14.4.564.2947;1;DRX SeTab;-661;-431;10.235253648066228;0;1;1;0.5;6;3;326.5244772134625;0;0;0.5072289156626506;0.0;0.6578313253012048;0.01927710843373494;0.020481927710843374;0.0024096385542168677;0.0;0.03614457831325301;0.07951807228915662;0.07951807228915662
2024-03-07;LCK Challengers - Spring 2024 (Regular Season: Regular Season);111697800629066005|game2;2618373;14.4.564.2947;2;DRX SeTab;-893;-790;9.601843646189158;1;4;1;0.5;7;2;395.8588417583672;321.0807189941406;1059.5523681640625;0.5397590361445783;0.0;0.7048192771084337;0.020481927710843374;0.012048192771084338;0.016867469879518072;0.0036144578313253013;0.0;0.024096385542168676;0.0746987951807229
2024-03-07;LCK Challengers - Spring 2024 (Regular Season: Regular Season);111697800629066005|game2;2618373;14.4.564.2947;2;HLE Loki ;893;790;8.212103118451253;3;1;3;0.6666666666666666;6;2;399.78540778556805;418.5204162597656;3301.0380859375;0.4975903614457831;0.0;0.7036144578313253;0.02530120481927711;0.021686746987951807;0.008433734939759036;0.0;0.0;0.06987951807228916;0.03855421686746988
2024-03-07;LCK Challengers - Spring 2024 (Regular Season: Regular Season);111697800629066005|game3;2618373;14.4.564.2947;3;HLE Loki ;-400;259;9.1583751123448;1;0;2;0.42857142857142855;12;4;322.2286819809301;243.38934326171875;404.17449951171875;0.39397590361445783;0.010843373493975903;0.6566265060240963;0.0036144578313253013;0.012048192771084338;0.05301204819277108;0.01325301204819277;0.00963855421686747;0.03975903614457831;0.05421686746987952
2024-03-07;LCK Challengers - Spring 2024 (Regular Season: Regular Season);111697800629066005|game3;2618373;14.4.564.2947;3;DRX SeTab;400;-259;9.1583751123448;1;0;4;0.8333333333333334;5;9;490.6599158034392;64.81196594238281;2090.022705078125;0.38795180722891565;0.0012048192771084338;0.6132530120481928;0.043373493975903614;0.04216867469879518;0.014457831325301205;0.0012048192771084338;0.0012048192771084338;0.03132530120481928;0.10963855421686747
2024-03-07;LCK Challengers - Spring 2024 (Regular Season: Regular Season);111697800629066141|game1;2618374;14.4.564.2947;1;KT Zinie;245;27;10.108672261415347;0;1;1;0.5;5;4;412.0682958633245;484.6103515625;1007.5006103515625;0.43493975903614457;0.05421686746987952;0.6987951807228916;0.0;0.01927710843373494;0.0;0.0;0.008433734939759036;0.01566265060240964;0.03855421686746988
2024-03-07;LCK Challengers - Spring 2024 (Regular Season: Regular Season);111697800629066141|game1;2618374;14.4.564.2947;1;NS Calix;-245;-27;10.0454930597815;0;0;1;0.25;5;0;285.07458376826577;0;0;0.4771084337349398;0.07590361445783132;0.6819277108433734;0.0;0.014457831325301205;0.02289156626506024;0.004819277108433735;0.0;0.0;0.016867469879518072
2024-03-07;LCK Challengers - Spring 2024 (Regular Season: Regular Season);111697800629066141|game2;2618374;14.4.564.2947;2;NS Calix;-847;-185;9.284950906515352;0;1;3;1.0;6;1;277.34380530880054;0;330.1007080078125;0.553012048192771;0.0;0.6650602409638554;0.03132530120481928;0.0;0.01566265060240964;0.0;0.0;0.021686746987951807;0.0
2024-03-07;LCK Challengers - Spring 2024 (Regular Season: Regular Season);111697800629066141|game2;2618374;14.4.564.2947;2;KT Zinie;847;185;9.790254357210063;0;1;1;0.3333333333333333;7;3;238.6906665771231;420.48486328125;420.48486328125;0.5855421686746988;0.0;0.6927710843373494;0.0;0.010843373493975903;0.027710843373493974;0.0;0.056626506024096385;0.06506024096385542;0.0036144578313253013
2024-03-08;LCK Challengers - Spring 2024 (Regular Season: Regular Season);111697800629066029|game1;2618375;14.4.564.2947;1;DK Saint;-675;-119;10.234862072439942;0;1;0;0.0;5;2;258.616500999812;403.24139404296875;403.24139404296875;0.5144578313253012;0.0;0.6457831325301204;0.07349397590361446;0.010843373493975903;0.043373493975903614;0.0036144578313253013;0.01325301204819277;0.06265060240963856;0.02289156626506024
2024-03-08;LCK Challengers - Spring 2024 (Regular Season: Regular Season);111697800629066029|game1;2618375;14.4.564.2947;1;BRO Ivory ;675;119;10.171683911498954;0;0;1;0.16666666666666666;5;3;172.2171422226709;0;104.94823455810547;0.3746987951807229;0.0;0.6204819277108434;0.06867469879518072;0.007228915662650603;0.08072289156626505;0.0;0.0012048192771084338;0.08433734939759036;0.0
2024-03-08;LCK Challengers - Spring 2024 (Regular Season: Regular Season);111697800629066029|game2;2618375;14.4.564.2947;2;DK Saint;-290;566;10.675407359483625;2;0;0;0.3333333333333333;7;5;99.3644787832022;0;2577.72021484375;0.4693140794223827;0.07701564380264742;0.49097472924187724;0.05415162454873646;0.01444043321299639;0.026474127557160047;0.05415162454873646;0.0;0.05535499398315283;0.08784596871239471
2024-03-08;LCK Challengers - Spring 2024 (Regular Season: Regular Season);111697800629066029|game2;2618375;14.4.564.2947;2;BRO Ivory ;290;-566;10.801743541252662;0;0;0;0.0;7;6;175.25001356679303;0;0;0.35379061371841153;0.056558363417569195;0.5968712394705175;0.10469314079422383;0.021660649819494584;0.03730445246690734;0.0;0.015643802647412757;0.02045728038507822;0.0
2024-03-08;LCK Challengers - Spring 2024 (Regular Season: Regular Season);111697800629066029|game3;2618375;14.4.564.2947;3;BRO Ivory ;-12;472;9.854699506159422;2;1;0;0.4;8;7;314.46450751373027;321.7264404296875;806.5714721679688;0.28072289156626506;0.10843373493975904;0.6036144578313253;0.020481927710843374;0.010843373493975903;0.0024096385542168677;0.0;0.030120481927710843;0.07228915662650602;0.0024096385542168677
2024-03-08;LCK Challengers - Spring 2024 (Regular Season: Regular Season);111697800629066029|game3;2618375;14.4.564.2947;3;DK Saint;12;-472;9.28615915003484;1;0;1;0.2222222222222222;9;3;385.2128032941745;932.98193359375;932.98193359375;0.36265060240963853;0.0;0.6012048192771084;0.12891566265060242;0.0012048192771084338;0.04578313253012048;0.0;0.004819277108433735;0.04096385542168675;0.020481927710843374
2024-03-08;LCK Challengers - Spring 2024 (Regular Season: Regular Season);111697800629066101|game1;2618376;14.4.564.2947;1;FOX Daystar;151;562;10.423039161439265;0;0;1;0.5;3;2;190.8292001643377;1456.946533203125;1940.0400390625;0.5096385542168674;0.0;0.6963855421686747;0.008433734939759036;0.004819277108433735;0.016867469879518072;0.0;0.02650602409638554;0.04819277108433735;0.020481927710843374
2024-03-08;LCK Challengers - Spring 2024 (Regular Season: Regular Season);111697800629066101|game1;2618376;14.4.564.2947;1;GEN SOLBON;-151;-562;9.096470540892449;1;0;0;0.25;6;1;354.04484181162195;575.3309326171875;575.3309326171875;0.3927710843373494;0.056626506024096385;0.6180722891566265;0.13012048192771083;0.024096385542168676;0.016867469879518072;0.0;0.0024096385542168677;0.004819277108433735;0.0012048192771084338
2024-03-08;LCK Challengers - Spring 2024 (Regular Season: Regular Season);111697800629066101|game2;2618376;14.4.564.2947;2;FOX Daystar;-73;631;9.16133810187763;2;0;0;0.25;7;2;381.64133574753544;327.69366455078125;679.3939819335938;0.19879518072289157;0.016867469879518072;0.6963855421686747;0.008433734939759036;0.0;0.008433734939759036;0.01927710843373494;0.0012048192771084338;0.030120481927710843;0.020481927710843374
2024-03-08;LCK Challengers - Spring 2024 (Regular Season: Regular Season);111697800629066101|game2;2618376;14.4.564.2947;2;GEN SOLBON;73;-631;9.540427954369118;0;0;0;0.0;5;1;561.0677898847655;1919.4864501953125;3624.731201171875;0.40963855421686746;0.0;0.6771084337349398;0.08433734939759036;0.0036144578313253013;0.021686746987951807;0.0;0.0;0.027710843373493974;0.008433734939759036
2024-03-08;LCK Challengers - Spring 2024 (Regular Season: Regular Season);111697800629066101|game3;2618376;14.4.564.2947;3;GEN SOLBON;-1211;-1824;7.83318730235394;1;2;1;0.3333333333333333;5;0;346.55367078062017;429.15618896484375;429.15618896484375;0.36265060240963853;0.0;0.7168674698795181;0.08674698795180723;0.0;0.033734939759036145;0.0;0.0;0.00963855421686747;0.0
2024-03-08;LCK Challengers - Spring 2024 (Regular Season: Regular Season);111697800629066101|game3;2618376;14.4.564.2947;3;FOX Daystar;1211;1824;9.665142397259297;3;1;1;0.26666666666666666;4;1;493.07022644042115;1603.987548828125;1603.987548828125;0.4;0.0;0.6951807228915663;0.10843373493975904;0.0;0.0;0.0;0.02891566265060241;0.02289156626506024;0.033734939759036145
2024-03-11;LCK Challengers - Spring 2024 (Regular Season: Regular Season);111697800629066081|game1;2618377;14.4.564.2947;1;BRO Ivory ;-719;-737;10.362099371716637;0;0;0;0;5;1;182.30436025567985;255.31732177734375;2019.6463623046875;0.5216867469879518;0.08795180722891566;0.6253012048192771;0.0;0.024096385542168676;0.00963855421686747;0.01566265060240964;0.0;0.02891566265060241;0.05903614457831325
2024-03-11;LCK Challengers - Spring 2024 (Regular Season: Regular Season);111697800629066081|game1;2618377;14.4.564.2947;1;NS Calix;719;737;11.120301764769074;2;0;0;0.5;7;2;267.936866451806;0;0;0.42409638554216866;0.15903614457831325;0.6771084337349398;0.0;0.006024096385542169;0.010843373493975903;0.0;0.008433734939759036;0.020481927710843374;0.03493975903614458
