Date;Tournament;MatchId;SeriesId;Patch;SummonnerName;XPD@15;GD@15;CS/Min;Kills;Deaths;Assists;KP%;Damage/Min;JungleProximity;botLanePresence;riverBotPresence
2024-01-02T16:27:06Z;League of Legends Scrims;scrim| aeg g3;2615697;14.1.547.8890;AEG Hid0;-822;-19;6.214448668685379;4;1;3;0.6363636363636364;405.9486678874029;0.23855755894590847;0.5783633841886269;0.027739251040221916
2024-01-02T17:18:36Z;League of Legends Scrims;scrim| aeg g4;2615704;14.1.547.8890;AEG Hid0;-288;1137;7.217494185475519;1;2;3;0.5;470.62372738819226;0.14305555555555555;0.7194444444444444;0.0
2024-01-02T17:18:36Z;League of Legends Scrims;scrim| aeg g4;2615704;14.1.547.8890;SUP LUGER;288;-1137;6.788732154655191;0;1;0;0.0;207.70800503897354;0.17916666666666667;0.5291666666666667;0.006944444444444444
2024-01-03T14:06:15Z;League of Legends Scrims;scrim| eiq game 1;2616031;14.1.547.8890;SIN Strode;-94;-17;7.6;0;0;0;0.0;153.107080078125;0.15;0.9833333333333333;0.0
2024-01-03T14:06:15Z;League of Legends Scrims;scrim| eiq game 1;2616031;14.1.547.8890;AEG Hid0;94;17;7.6;0;0;0;0;144.54986572265625;0.2111111111111111;0.9555555555555556;0.0
2024-01-03T14:23:37Z;League of Legends Scrims;scrim| eiq game 1 rmk;2616045;14.1.547.8890;SIN Strode;-10;-132;8.432279945957234;1;0;1;1.0;304.5803481553562;0.22361111111111112;0.7597222222222222;0.019444444444444445
2024-01-03T14:23:37Z;League of Legends Scrims;scrim| eiq game 1 rmk;2616045;14.1.547.8890;AEG Hid0;10;132;8.360819946415225;2;1;0;0.5;292.7580798033911;0.1486111111111111;0.7333333333333333;0.044444444444444446
2024-01-03T15:29:14Z;League of Legends Scrims;scrim| eiq game 2;2616074;14.1.547.8890;AEG Hid0;584;927;9.64457535145146;1;0;1;0.6666666666666666;269.70590322823585;0.1986111111111111;0.7958333333333333;0.02638888888888889
2024-01-03T15:29:14Z;League of Legends Scrims;scrim| eiq game 2;2616074;14.1.547.8890;SIN Strode;-584;-927;8.287190672358292;0;2;1;1.0;261.53332212010355;0.06527777777777778;0.6263888888888889;0.0
2024-01-03T16:34:49Z;League of Legends Scrims;scrim| eiq game 3;2616108;14.1.547.8890;SIN Strode;-371;-428;9.576423706979458;1;2;0;0.5;405.0339878422925;0.20555555555555555;0.8763888888888889;0.008333333333333333
2024-01-03T16:34:49Z;League of Legends Scrims;scrim| eiq game 3;2616108;14.1.547.8890;AEG Hid0;371;428;8.71883352426488;2;1;2;0.5;346.5131239072037;0.12916666666666668;0.7347222222222223;0.0125
2024-01-03T17:20:05Z;League of Legends Scrims;scrim| eiq game 4;2616136;14.1.547.8890;AEG Hid0;1014;1510;8.648114652276213;4;0;7;0.6111111111111112;579.4476220379736;0.22361111111111112;0.6680555555555555;0.02361111111111111
2024-01-03T17:20:05Z;League of Legends Scrims;scrim| eiq game 4;2616136;14.1.547.8890;SIN Strode;-1014;-1510;8.219282520758386;1;6;0;0.25;364.75781285135525;0.1111111111111111;0.6611111111111111;0.005555555555555556
2024-01-17T08:00:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007239849|game1;2616371;14.1.553.2414;DRX Teddy;-11;432;8.939209953537764;0;1;0;0.0;299.5287617411448;0.10972222222222222;0.8083333333333333;0.018055555555555554
2024-01-17T08:00:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007239849|game1;2616371;14.1.553.2414;NS Jiwoo;11;-432;8.724668914652858;0;0;0;0.0;316.37498224889777;0.1361111111111111;0.7444444444444445;0.0125
2024-01-17T08:00:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007239849|game2;2616371;14.1.553.2414;DRX Teddy;98;309;9.143898211829896;0;0;0;0.0;235.34740418916755;0.14285714285714285;0.5936199722607489;0.05547850208044383
2024-01-17T08:00:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007239849|game2;2616371;14.1.553.2414;NS Jiwoo;-98;-309;8.78671468793029;0;0;0;0.0;256.0006868691763;0.12482662968099861;0.6407766990291263;0.07489597780859916
2024-01-17T11:00:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007239937|game1;2616372;14.1.553.2414;GEN Peyz;548;-88;9.360738793645574;0;0;0;0;89.50704046273634;0.16111111111111112;0.7861111111111111;0.004166666666666667
2024-01-17T11:00:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007239937|game1;2616372;14.1.553.2414;T1 Gumayusi;-548;88;8.288898473762492;0;0;0;0.0;156.34633291044534;0.1388888888888889;0.7736111111111111;0.011111111111111112
2024-01-17T11:00:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007239937|game2;2616372;14.1.553.2414;T1 Gumayusi;-103;-441;9.14733902449763;0;1;1;0.5;133.40907226232278;0.12777777777777777;0.6680555555555555;0.06527777777777778
2024-01-17T11:00:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007239937|game2;2616372;14.1.553.2414;GEN Peyz;103;441;9.79051129965762;1;0;0;0.5;367.3953431184868;0.17916666666666667;0.575;0.05277777777777778
2024-01-17T11:00:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007239937|game3;2616372;14.1.553.2414;T1 Gumayusi;-1149;-2285;8.14513338070715;0;1;0;0;143.13539854793484;0.16527777777777777;0.5097222222222222;0.0
2024-01-17T11:00:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007239937|game3;2616372;14.1.553.2414;GEN Peyz;1149;2285;9.931346841388544;2;0;0;0.3333333333333333;269.1586977076337;0.14166666666666666;0.6125;0.0
2024-01-18T08:00:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007239857|game1;2616373;14.1.553.2414;BRO Envyy;-924;-640;9.071792331916383;1;1;0;1.0;176.0225261990325;0.08055555555555556;0.6138888888888889;0.0
2024-01-18T08:00:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007239857|game1;2616373;14.1.553.2414;DK Aiming;924;640;10.143263867182098;0;0;2;1.0;230.83680561376588;0.10694444444444444;0.6680555555555555;0.013888888888888888
2024-01-18T08:00:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007239857|game2;2616373;14.1.553.2414;BRO Envyy;-409;-713;9.002126717296488;1;1;2;0.6;323.7027639719798;0.07222222222222222;0.7111111111111111;0.0875
2024-01-18T08:00:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007239857|game2;2616373;14.1.553.2414;DK Aiming;409;713;10.145253919492868;2;1;1;1.0;343.1223908455227;0.13472222222222222;0.6680555555555555;0.034722222222222224
2024-01-18T10:50:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007305501|game1;2616374;14.1.553.2414;KT Deft;64;863;10.647523351644415;1;0;1;1.0;392.0003002658106;0.1375;0.8027777777777778;0.006944444444444444
2024-01-18T10:50:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007305501|game1;2616374;14.1.553.2414;FOX Hena;-64;-863;9.003945921524807;2;1;0;0.5;289.1775288850947;0.0875;0.6527777777777778;0.03611111111111111
2024-01-18T10:50:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007305501|game2;2616374;14.1.553.2414;FOX Hena;-343;-763;7.431006013885348;1;1;2;0.6;311.85817149998365;0.18194444444444444;0.6513888888888889;0.030555555555555555
2024-01-18T10:50:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007305501|game2;2616374;14.1.553.2414;KT Deft;343;763;8.931497612842966;2;2;1;0.375;465.9833738414816;0.16527777777777777;0.7083333333333334;0.027777777777777776
2024-01-19T08:00:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007239833|game1;2616375;14.1.553.2414;HLE Viper;-80;-396;8.359440414999952;0;1;0;0;250.9485934232529;0.23333333333333334;0.6305555555555555;0.05
2024-01-19T08:00:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007239833|game1;2616375;14.1.553.2414;DRX Teddy;80;396;8.359440414999952;2;0;1;1.0;285.6245057912545;0.2638888888888889;0.5513888888888889;0.07083333333333333
2024-01-19T08:00:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007239833|game2;2616375;14.1.553.2414;HLE Viper;55;354;8.717948022253971;1;1;1;0.4;211.93476931928603;0.1;0.7666666666666667;0.013888888888888888
2024-01-19T08:00:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007239833|game2;2616375;14.1.553.2414;DRX Teddy;-55;-354;9.003782383639347;0;1;1;1.0;381.3314400864032;0.11388888888888889;0.7513888888888889;0.0
2024-01-19T10:50:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007305521|game1;2616376;14.1.553.2414;T1 Gumayusi;787;1572;8.86222230850885;1;0;1;0.4;366.38553381623217;0.11666666666666667;0.8027777777777778;0.020833333333333332
2024-01-19T10:50:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007305521|game1;2616376;14.1.553.2414;KDF Taeyoon;-787;-1572;8.433405100032616;0;1;0;0;262.9387913425738;0.13333333333333333;0.7402777777777778;0.022222222222222223
2024-01-19T10:50:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007305521|game2;2616376;14.1.553.2414;T1 Gumayusi;-544;-974;7.359202212325923;1;4;1;0.3333333333333333;320.0622205497401;0.22361111111111112;0.7958333333333333;0.02638888888888889
2024-01-19T10:50:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007305521|game2;2616376;14.1.553.2414;KDF Taeyoon;544;974;9.073967776363032;3;2;3;1.0;601.5189811701676;0.17222222222222222;0.825;0.0
2024-01-20T06:00:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007239905|game1;2616377;14.1.553.2414;BRO Envyy;2;158;10.8604266380047;0;0;0;0;182.94752830375785;0.08333333333333333;0.8027777777777778;0.030555555555555555
2024-01-20T06:00:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007239905|game1;2616377;14.1.553.2414;FOX Hena;-2;-158;10.14592488550439;0;0;1;0.3333333333333333;134.50376872363316;0.10833333333333334;0.7875;0.0375
2024-01-20T06:00:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007239905|game2;2616377;14.1.553.2414;FOX Hena;62;807;9.931568572118605;1;0;0;1.0;243.94190279210758;0.09444444444444444;0.6847222222222222;0.05555555555555555
2024-01-20T06:00:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007239905|game2;2616377;14.1.553.2414;BRO Envyy;-62;-807;8.931266701545509;0;1;0;0;110.97067477685796;0.075;0.5944444444444444;0.015277777777777777
2024-01-20T08:30:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007239933|game1;2616378;14.1.553.2414;NS Jiwoo;700;558;8.00928831194795;2;0;1;0.75;395.55955754820747;0.16968011126564672;0.7246175243393602;0.03477051460361613
2024-01-20T08:30:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007239933|game1;2616378;14.1.553.2414;GEN Peyz;-700;-558;7.580219295236453;0;3;0;0.0;367.48280769758645;0.11961057023643949;0.7329624478442281;0.02086230876216968
2024-01-20T08:30:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007239933|game2;2616378;14.1.553.2414;GEN Peyz;899;1105;9.646200649084093;1;2;1;0.3333333333333333;315.3989072710835;0.19583333333333333;0.6902777777777778;0.05416666666666667
2024-01-20T08:30:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007239933|game2;2616378;14.1.553.2414;NS Jiwoo;-899;-1105;7.716960519267275;0;1;3;0.5;224.23409470113907;0.14583333333333334;0.49166666666666664;0.06805555555555555
2024-01-21T06:00:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007305481|game1;2616379;14.1.553.2414;HLE Viper;-24;1092;9.571812145956262;1;0;0;1.0;151.05868316998672;0.1927877947295423;0.636615811373093;0.05131761442441054
2024-01-21T06:00:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007305481|game1;2616379;14.1.553.2414;KDF Taeyoon;24;-1092;9.857537881656448;0;0;0;0;331.0936949290919;0.130374479889043;0.8613037447988904;0.013869625520110958
2024-01-21T06:00:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007305481|game2;2616379;14.1.553.2414;HLE Viper;-5;-196;8.71443328259648;1;0;1;1.0;179.2642660906969;0.18446601941747573;0.6296809986130375;0.019417475728155338
2024-01-21T06:00:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007305481|game2;2616379;14.1.553.2414;KDF Taeyoon;5;196;9.64302043566004;0;1;0;0.0;297.67419532573143;0.09847434119278779;0.7669902912621359;0.033287101248266296
2024-01-21T08:40:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007239869|game1;2616380;14.1.553.2414;DK Aiming;824;501;10.287348831885252;0;0;0;0;79.4869337955706;0.1763888888888889;0.7027777777777777;0.03194444444444444
2024-01-21T08:40:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007239869|game1;2616380;14.1.553.2414;KT Deft;-824;-501;10.001589142110662;0;0;0;0.0;207.39536215287816;0.09166666666666666;0.6944444444444444;0.03611111111111111
2024-01-21T08:40:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007239869|game2;2616380;14.1.553.2414;KT Deft;454;1088;9.725612379312917;0;1;4;1.0;379.61181699782014;0.17916666666666667;0.7486111111111111;0.019444444444444445
2024-01-21T08:40:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007239869|game2;2616380;14.1.553.2414;DK Aiming;-454;-1088;8.366887120438317;0;1;0;0.0;87.37957006891493;0.1;0.4777777777777778;0.02361111111111111
2024-01-21T08:40:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007239869|game3;2616380;14.1.553.2414;DK Aiming;26;38;10.789347550877569;0;0;0;0.0;167.5221454624568;0.09722222222222222;0.8333333333333334;0.034722222222222224
2024-01-21T08:40:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007239869|game3;2616380;14.1.553.2414;KT Deft;-26;-38;8.645768567259509;0;0;1;0.5;320.47566430107935;0.08888888888888889;0.7527777777777778;0.03888888888888889
2024-01-24T08:00:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007305485|game1;2616381;14.1.553.2414;FOX Hena;-595;-76;6.571964135841483;1;0;0;1.0;214.49428627139068;0.25833333333333336;0.6597222222222222;0.02638888888888889
2024-01-24T08:00:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007305485|game1;2616381;14.1.553.2414;HLE Viper;595;76;8.643561526487169;0;0;0;0.0;348.03258211750165;0.14722222222222223;0.7597222222222222;0.04722222222222222
2024-01-24T08:00:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007305485|game2;2616381;14.1.553.2414;HLE Viper;-458;276;7.929133102929255;0;0;0;0.0;260.4816213254666;0.11511789181692095;0.6823855755894591;0.027739251040221916
2024-01-24T08:00:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007305485|game2;2616381;14.1.553.2414;FOX Hena;458;-276;9.4292393656456;0;0;0;0.0;137.9464346294208;0.20388349514563106;0.7323162274618585;0.015256588072122053
2024-01-24T10:30:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007305497|game1;2616382;14.1.553.2414;KT Deft;-1502;-26;5.358676737890134;0;1;2;1.0;293.84767892224545;0.2125;0.6347222222222222;0.044444444444444446
2024-01-24T10:30:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007305497|game1;2616382;14.1.553.2414;KDF Bull;1502;26;8.359535711108608;1;0;1;0.6666666666666666;290.30505633533755;0.20277777777777778;0.7305555555555555;0.03888888888888889
2024-01-24T10:30:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007305497|game2;2616382;14.1.553.2414;KT Deft;590;483;9.860843392196802;0;0;0;0.0;181.02995483992504;0.11388888888888889;0.8152777777777778;0.020833333333333332
2024-01-24T10:30:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007305497|game2;2616382;14.1.553.2414;KDF Bull;-590;-483;8.78901258869715;0;0;1;0.5;80.46570882417522;0.14722222222222223;0.7027777777777777;0.05416666666666667
2024-01-24T10:30:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007305497|game3;2616382;14.1.553.2414;KT Deft;-297;-2169;8.001378207975614;1;4;2;0.75;457.7187678301044;0.19583333333333333;0.45;0.04861111111111111
2024-01-24T10:30:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007305497|game3;2616382;14.1.553.2414;KDF Bull;297;2169;8.64434609968794;7;1;1;1.0;736.1145162330467;0.15138888888888888;0.5402777777777777;0.020833333333333332
2024-01-25T08:00:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007239881|game1;2616383;14.1.553.2414;DK Aiming;284;1537;8.146907124675174;2;0;0;0.6666666666666666;365.059547210855;0.1597222222222222;0.7805555555555556;0.013888888888888888
2024-01-25T08:00:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007239881|game1;2616383;14.1.553.2414;NS Jiwoo;-284;-1537;8.575691710184394;0;1;0;0.0;239.55027219790148;0.11666666666666667;0.7527777777777778;0.03194444444444444
2024-01-25T08:00:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007239881|game2;2616383;14.1.553.2414;NS Jiwoo;-977;-1055;4.644403313290143;0;0;0;0;269.4939095841039;0.08888888888888889;0.7416666666666667;0.005555555555555556
2024-01-25T08:00:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007239881|game2;2616383;14.1.553.2414;DK Aiming;977;1055;8.07411652925825;1;0;0;0.3333333333333333;422.54521073515065;0.07777777777777778;0.7916666666666666;0.0
2024-01-25T10:30:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007239889|game1;2616384;14.1.553.2414;BRO Envyy;-216;-403;7.572992779950259;0;1;0;0.0;335.08849994271054;0.11388888888888889;0.7444444444444445;0.041666666666666664
2024-01-25T10:30:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007239889|game1;2616384;14.1.553.2414;GEN Peyz;216;403;8.501756045415856;0;0;4;1.0;157.23861965996787;0.13333333333333333;0.6472222222222223;0.044444444444444446
2024-01-25T10:30:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007239889|game2;2616384;14.1.553.2414;BRO Envyy;-1239;-1133;6.286155460416431;1;4;3;0.6666666666666666;399.4661979875717;0.10540915395284327;0.5755894590846047;0.024965325936199722
2024-01-25T10:30:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007239889|game2;2616384;14.1.553.2414;GEN Peyz;1239;1133;7.929127910297999;3;0;2;0.7142857142857143;439.72648726120445;0.13869625520110956;0.7988904299583911;0.027739251040221916
2024-01-26T08:00:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007305509|game1;2616385;14.1.553.2414;KT Deft;669;1218;9.788488532348369;3;1;1;1.0;317.5716954028833;0.31527777777777777;0.7555555555555555;0.030555555555555555
2024-01-26T08:00:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007305509|game1;2616385;14.1.553.2414;T1 Gumayusi;-669;-1218;7.287779783208276;0;1;3;0.5;181.0745831466669;0.1763888888888889;0.6597222222222222;0.0
2024-01-26T08:00:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007305509|game2;2616385;14.1.553.2414;T1 Gumayusi;765;1823;10.220946772101575;3;0;0;0.42857142857142855;382.18594528834717;0.22916666666666666;0.7166666666666667;0.020833333333333332
2024-01-26T08:00:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007305509|game2;2616385;14.1.553.2414;KT Deft;-765;-1823;7.00456492074094;0;0;1;0.5;377.87775256634893;0.19722222222222222;0.6597222222222222;0.001388888888888889
2024-01-26T08:00:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007305509|game3;2616385;14.1.553.2414;KT Deft;-589;-699;8.072273224175479;0;0;0;0.0;262.68502684504597;0.1361111111111111;0.7680555555555556;0.0
2024-01-26T08:00:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007305509|game3;2616385;14.1.553.2414;T1 Gumayusi;589;699;9.786738333734872;0;0;0;0.0;372.5093672292352;0.1375;0.8236111111111111;0.0
2024-01-26T10:30:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007239845|game1;2616386;14.1.553.2414;FOX Hena;1984;804;9.001978185321683;0;0;1;0.5;406.28459356721373;0.075;0.7402777777777778;0.06388888888888888
2024-01-26T10:30:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007239845|game1;2616386;14.1.553.2414;DRX Teddy;-1984;-804;2.143328139362305;0;0;1;1.0;354.867916679756;0.27361111111111114;0.5916666666666667;0.06111111111111111
2024-01-26T10:30:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007239845|game2;2616386;14.1.553.2414;DRX Teddy;129;-562;8.572730555498941;0;0;0;0.0;250.20865475433132;0.1650485436893204;0.7642163661581137;0.038834951456310676
2024-01-26T10:30:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007239845|game2;2616386;14.1.553.2414;FOX Hena;-129;562;8.929927661978063;1;0;0;1.0;261.5442909754343;0.08737864077669903;0.7877947295423023;0.0
2024-01-26T10:30:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007239845|game3;2616386;14.1.553.2414;DRX Teddy;-131;1090;9.290300244454372;3;0;1;0.6666666666666666;306.3643650058089;0.07916666666666666;0.6166666666666667;0.030555555555555555
2024-01-26T10:30:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007239845|game3;2616386;14.1.553.2414;FOX Hena;131;-1090;9.504691788557166;0;0;2;0.4;87.06985308488952;0.10694444444444444;0.7805555555555556;0.0
2024-01-27T06:00:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007239861|game1;2616387;14.1.553.2414;GEN Peyz;184;-668;8.714468006076324;0;2;1;0.3333333333333333;229.3804957929444;0.21081830790568654;0.5991678224687933;0.04299583911234397
2024-01-27T06:00:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007239861|game1;2616387;14.1.553.2414;DK Aiming;-184;668;8.714468006076324;2;1;2;0.6666666666666666;375.12036082831804;0.20804438280166435;0.6851595006934813;0.036061026352288486
2024-01-27T06:00:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007239861|game2;2616387;14.1.553.2414;GEN Peyz;-13;-690;9.145889804429695;0;1;0;0;265.44423656753054;0.19166666666666668;0.8361111111111111;0.009722222222222222
2024-01-27T06:00:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007239861|game2;2616387;14.1.553.2414;DK Aiming;13;690;8.860080748041268;0;0;2;1.0;170.82804160344267;0.17222222222222222;0.775;0.018055555555555554
2024-01-27T06:00:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007239861|game3;2616387;14.1.553.2414;DK Aiming;675;-28;9.785817374623214;0;0;1;1.0;251.9918426716592;0.27600554785020803;0.8155339805825242;0.012482662968099861
2024-01-27T06:00:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007239861|game3;2616387;14.1.553.2414;GEN Peyz;-675;28;8.714377516087826;2;1;0;0.5;296.57036753064807;0.19972260748959778;0.6879334257975035;0.038834951456310676
2024-01-27T08:30:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007305517|game1;2616388;14.1.553.2414;KDF Bull;-274;-401;8.502206232364305;0;0;0;0.0;104.98596554059989;0.13055555555555556;0.7680555555555556;0.013888888888888888
2024-01-27T08:30:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007305517|game1;2616388;14.1.553.2414;NS Jiwoo;274;401;9.002336010738675;0;0;0;0.0;279.6054787640904;0.125;0.6541666666666667;0.030555555555555555
2024-01-27T08:30:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007305517|game2;2616388;14.1.553.2414;NS Jiwoo;-1167;-895;2.786236799427419;2;1;2;1.0;391.1074209360925;0.20943134535367544;0.5700416088765603;0.08876560332871013
2024-01-27T08:30:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007305517|game2;2616388;14.1.553.2414;KDF Bull;1167;895;8.144384490633994;2;1;0;1.0;381.1706383681826;0.21081830790568654;0.6269070735090153;0.0970873786407767
2024-01-28T06:00:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007239825|game1;2616389;14.1.553.2414;DRX Teddy;46;217;11.003949680751491;0;0;0;0;123.4784635626741;0.15416666666666667;0.7263888888888889;0.025
2024-01-28T06:00:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007239825|game1;2616389;14.1.553.2414;BRO Envyy;-46;-217;9.860682181452635;0;0;0;0.0;95.58040594413279;0.15416666666666667;0.6791666666666667;0.03333333333333333
2024-01-28T06:00:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007239825|game2;2616389;14.1.553.2414;BRO Envyy;-951;279;9.715827466298105;0;0;1;0.5;180.90328803571188;0.022222222222222223;0.8083333333333333;0.025
2024-01-28T06:00:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007239825|game2;2616389;14.1.553.2414;DRX Teddy;951;-279;10.287346729021522;0;0;0;0.0;83.23135590059839;0.06805555555555555;0.8194444444444444;0.04583333333333333
2024-01-28T06:00:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007239825|game3;2616389;14.1.553.2414;DRX Teddy;545;766;9.716581080739816;0;0;4;0.8;198.76061152191002;0.15694444444444444;0.7208333333333333;0.013888888888888888
2024-01-28T06:00:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007239825|game3;2616389;14.1.553.2414;BRO Envyy;-545;-766;8.573453894770426;0;0;0;0.0;225.1062255424679;0.09583333333333334;0.6916666666666667;0.05277777777777778
2024-01-28T08:30:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007305493|game1;2616390;14.1.553.2414;HLE Viper;35;-147;8.857960711878187;1;0;0;1.0;216.46578704837546;0.07212205270457697;0.739251040221914;0.004160887656033287
2024-01-28T08:30:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007305493|game1;2616390;14.1.553.2414;T1 Gumayusi;-35;147;9.500877215159669;0;1;1;0.5;180.92857035340106;0.14285714285714285;0.7378640776699029;0.059639389736477116
2024-01-28T08:30:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007305493|game2;2616390;14.1.553.2414;HLE Viper;-983;-671;8.571935177213744;0;0;0;0.0;269.2403995510117;0.022191400832177532;0.7628294036061026;0.0
2024-01-28T08:30:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007305493|game2;2616390;14.1.553.2414;T1 Gumayusi;983;671;10.286322212656493;0;0;0;0.0;132.70252749756392;0.14979195561719832;0.7725381414701803;0.06796116504854369
2024-01-31T08:00:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007239873|game1;2616393;14.1.553.2414;KDF Bull;-619;-279;5.287516754622859;0;0;0;0.0;221.7637949117862;0.1763888888888889;0.7541666666666667;0.04861111111111111
2024-01-31T08:00:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007239873|game1;2616393;14.1.553.2414;DK Aiming;619;279;8.574351493983015;0;0;0;0.0;399.1595424264013;0.10555555555555556;0.7805555555555556;0.02638888888888889
2024-01-31T08:00:00Z;LCK - Spring 2024 (Regular Season: Regular Season);111561337007239873|game2;2616393;14.1.553.2414;KDF Bull;64;-280;8.930038212920968;0;1;0;0;332.0277856775762;0.11650485436893204;0.8210818307905686;0.044382801664355064
